Order_ID,Customer_ID,Order_Date,Order_Time,Day_of_Week,Item_Name,Category,Size,Quantity,Order_Channel,Total_Amount
29450,2816,2025-10-05,18:46,Sunday,Prawns Paradise Pizza,Pizza,Small,4,Walk-in,74.84
29451,2482,2024-01-20,22:00,Saturday,BBQ Chicken Pizza,Pizza,Medium,3,Online,62.37
29452,3243,2024-12-02,21:02,Monday,Prawns Paradise Pizza,Pizza,Small,3,Walk-in,56.13
29453,4675,2025-10-11,19:56,Saturday,Meat Feast Pizza,Pizza,Large,2,Walk-in,49.9
29454,1117,2025-10-27,19:57,Monday,Vegetarian Classic Pizza,Pizza,Small,1,Phone,17.99
29455,5954,2024-01-13,19:13,Saturday,Vegetarian Classic Pizza,Pizza,Medium,1,Online,19.99
29456,4861,2024-05-09,20:48,Thursday,Garlic Bread,Side,Standard,1,Phone,8.99
29457,856,2025-02-03,19:46,Monday,BBQ Chicken Pizza,Pizza,Medium,2,Online,41.58
29458,1003,2025-09-20,18:43,Saturday,Margherita Pizza,Pizza,Medium,4,Phone,79.96
29459,5082,2025-10-06,18:02,Monday,Caesar Salad,Salad,Standard,4,Walk-in,39.96
29460,5754,2025-12-29,20:18,Monday,Farmhouse Classic Pizza,Pizza,Small,1,Phone,18.71
29461,4009,2024-02-12,21:36,Monday,Caesar Salad,Salad,Standard,1,Online,9.99
29462,1074,2024-06-18,19:18,Tuesday,Margherita Pizza,Pizza,Large,2,Walk-in,47.98
29463,306,2024-12-29,21:52,Sunday,Vegetarian Classic Pizza,Pizza,Large,4,Phone,95.95
29464,6915,2025-01-13,13:03,Monday,Cheesy Pepperoni Pizza,Pizza,Small,1,Walk-in,18.71
29465,2808,2025-11-02,22:31,Sunday,Chicken Parmesan Pizza,Pizza,Medium,2,Walk-in,41.58
29466,3924,2024-06-30,20:09,Sunday,Prawns Paradise Pizza,Pizza,Small,1,Online,18.71
29467,6993,2024-06-12,20:29,Wednesday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
29468,4950,2024-02-07,14:28,Wednesday,Italiano Pizza,Pizza,Small,2,Online,37.42
29469,6932,2024-04-16,22:13,Tuesday,Farmhouse Classic Pizza,Pizza,Large,2,Online,49.9
29470,2756,2025-01-03,20:58,Friday,Caesar Salad,Salad,Standard,1,Phone,9.99
29471,7066,2025-11-05,19:31,Wednesday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
29472,3577,2025-12-07,19:04,Sunday,BBQ Chicken Pizza,Pizza,Large,4,Phone,99.79
29473,3381,2025-08-27,22:20,Wednesday,Vegetarian Classic Pizza,Pizza,Small,3,Online,53.97
29474,677,2025-07-08,22:23,Tuesday,Vegetarian Classic Pizza,Pizza,Small,2,Walk-in,35.98
29475,2079,2025-10-21,18:45,Tuesday,Spicy Chicken Pizza,Pizza,Medium,2,Online,41.58
29476,3392,2025-01-24,22:24,Friday,Cheesy Pepperoni Pizza,Pizza,Large,2,Walk-in,49.9
29477,3146,2025-11-23,20:43,Sunday,Margherita Pizza,Pizza,Small,4,Online,71.96
29478,702,2025-05-15,22:05,Thursday,Vegetarian Classic Pizza,Pizza,Medium,2,Walk-in,39.98
29479,4310,2025-05-03,22:10,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,1,Phone,18.71
29480,2694,2025-03-22,20:23,Saturday,Cheesy Pepperoni Pizza,Pizza,Medium,2,Walk-in,41.58
29481,740,2025-09-20,12:05,Saturday,Chicken Parmesan Pizza,Pizza,Small,4,Online,74.84
29482,3297,2024-01-01,18:06,Monday,Spicy Chicken Pizza,Pizza,Medium,3,Phone,62.37
29483,3916,2025-05-28,20:49,Wednesday,Italiano Pizza,Pizza,Medium,4,Phone,83.16
29484,2792,2025-07-30,12:57,Wednesday,Vegetarian Classic Pizza,Pizza,Small,2,Walk-in,35.98
29485,5144,2025-12-29,19:27,Monday,Meat Feast Pizza,Pizza,Medium,2,Online,41.58
29486,284,2024-06-26,20:22,Wednesday,Vegetarian Classic Pizza,Pizza,Small,4,Online,71.96
29487,7080,2025-11-11,19:13,Tuesday,Wings (8 pcs),Wings,Standard,3,Phone,68.94
29488,6992,2024-02-16,19:45,Friday,Cheesy Pepperoni Pizza,Pizza,Large,2,Walk-in,49.9
29489,2810,2025-01-11,22:06,Saturday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
29490,1510,2024-04-16,14:38,Tuesday,Meat Feast Pizza,Pizza,Medium,1,Online,20.79
29491,809,2024-10-14,13:15,Monday,Cheesy Garlic Bread,Side,Standard,2,Walk-in,23.98
29492,7700,2025-01-10,19:04,Friday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
29493,2069,2024-03-10,14:35,Sunday,Spicy Chicken Pizza,Pizza,Large,1,Walk-in,24.95
29494,2084,2025-07-16,18:29,Wednesday,Meat Feast Pizza,Pizza,Small,2,Online,37.42
29495,2036,2024-05-17,19:54,Friday,Caesar Salad,Salad,Standard,3,Walk-in,29.97
29496,4968,2024-04-18,20:39,Thursday,Vegetarian Classic Pizza,Pizza,Large,1,Phone,23.99
29497,395,2025-08-29,20:26,Friday,Vegetarian Classic Pizza,Pizza,Large,2,Walk-in,47.98
29498,3705,2024-06-14,21:42,Friday,BBQ Chicken Pizza,Pizza,Small,2,Phone,37.42
29499,7106,2025-12-29,19:48,Monday,Chicken Parmesan Pizza,Pizza,Small,4,Walk-in,74.84
29500,4059,2025-10-02,21:44,Thursday,Margherita Pizza,Pizza,Large,3,Online,71.96
29501,3522,2024-07-25,19:29,Thursday,Prawns Paradise Pizza,Pizza,Small,2,Phone,37.42
29502,4557,2024-05-06,20:47,Monday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
29503,7066,2024-08-29,12:53,Thursday,Wings (8 pcs),Wings,Standard,3,Online,68.94
29504,3454,2024-10-09,19:23,Wednesday,Vegetarian Classic Pizza,Pizza,Small,1,Phone,17.99
29505,4502,2025-10-27,19:55,Monday,Prawns Paradise Pizza,Pizza,Large,3,Walk-in,74.84
29506,7455,2024-08-06,18:40,Tuesday,Garlic Bread,Side,Standard,1,Walk-in,8.99
29507,247,2024-06-01,18:32,Saturday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
29508,4301,2024-07-18,14:05,Thursday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
29509,3691,2025-03-15,22:39,Saturday,BBQ Chicken Pizza,Pizza,Large,3,Walk-in,74.84
29510,6478,2024-01-23,18:20,Tuesday,Farmhouse Classic Pizza,Pizza,Large,1,Online,24.95
29511,1638,2025-04-03,12:56,Thursday,BBQ Chicken Pizza,Pizza,Small,2,Walk-in,37.42
29512,5516,2024-03-27,22:50,Wednesday,Farmhouse Classic Pizza,Pizza,Small,2,Walk-in,37.42
29513,3529,2025-10-09,18:45,Thursday,Meat Feast Pizza,Pizza,Medium,1,Online,20.79
29514,1977,2025-12-30,18:04,Tuesday,Italiano Pizza,Pizza,Large,3,Phone,74.84
29515,419,2024-05-29,18:00,Wednesday,Garlic Bread,Side,Standard,4,Walk-in,35.96
29516,2925,2024-04-12,21:28,Friday,Margherita Pizza,Pizza,Small,3,Online,53.97
29517,3991,2024-01-08,14:38,Monday,Margherita Pizza,Pizza,Medium,4,Walk-in,79.96
29518,4009,2025-10-28,18:37,Tuesday,BBQ Chicken Pizza,Pizza,Medium,2,Online,41.58
29519,7433,2024-05-24,20:38,Friday,Margherita Pizza,Pizza,Small,2,Phone,35.98
29520,4086,2024-04-05,19:10,Friday,Margherita Pizza,Pizza,Small,2,Online,35.98
29521,2331,2024-04-16,18:02,Tuesday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Walk-in,20.79
29522,3565,2024-06-10,19:18,Monday,Vegetarian Classic Pizza,Pizza,Small,3,Online,53.97
29523,3901,2024-11-14,22:31,Thursday,Caesar Salad,Salad,Standard,1,Online,9.99
29524,998,2025-03-29,22:51,Saturday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
29525,428,2024-12-29,13:54,Sunday,BBQ Chicken Pizza,Pizza,Medium,2,Online,41.58
29526,1077,2024-03-30,20:39,Saturday,Wings (8 pcs),Wings,Standard,1,Phone,22.98
29527,1146,2025-02-21,14:48,Friday,Italiano Pizza,Pizza,Medium,4,Walk-in,83.16
29528,5303,2025-01-14,19:30,Tuesday,Chicken Parmesan Pizza,Pizza,Medium,2,Phone,41.58
29529,605,2024-03-13,19:28,Wednesday,Garlic Bread,Side,Standard,1,Online,8.99
29530,2169,2025-03-13,22:05,Thursday,Chicken Parmesan Pizza,Pizza,Small,4,Online,74.84
29531,3868,2024-01-27,20:56,Saturday,Spicy Chicken Pizza,Pizza,Small,3,Phone,56.13
29532,1098,2025-01-01,18:40,Wednesday,Chicken Parmesan Pizza,Pizza,Large,1,Phone,24.95
29533,1177,2024-03-23,20:17,Saturday,Vegetarian Classic Pizza,Pizza,Medium,3,Walk-in,59.97
29534,4644,2024-06-10,19:43,Monday,Chicken Parmesan Pizza,Pizza,Large,1,Walk-in,24.95
29535,4825,2024-09-05,18:06,Thursday,Chicken Parmesan Pizza,Pizza,Large,4,Walk-in,99.79
29536,7692,2024-01-28,19:05,Sunday,Wings (8 pcs),Wings,Standard,4,Online,91.92
29537,313,2025-06-02,18:25,Monday,Chicken Parmesan Pizza,Pizza,Medium,2,Phone,41.58
29538,2477,2024-09-15,20:00,Sunday,Meat Feast Pizza,Pizza,Small,3,Phone,56.13
29539,2977,2024-04-09,14:12,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,4,Online,99.79
29540,2011,2024-02-20,19:59,Tuesday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
29541,5629,2025-10-18,14:51,Saturday,Caesar Salad,Salad,Standard,4,Online,39.96
29542,2694,2025-07-29,20:47,Tuesday,Margherita Pizza,Pizza,Large,4,Online,95.95
29543,3677,2025-12-14,13:32,Sunday,Pasta Carbonara,Pasta,Standard,3,Walk-in,59.97
29544,3623,2024-08-20,19:15,Tuesday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
29545,4738,2024-07-10,18:37,Wednesday,Margherita Pizza,Pizza,Small,2,Walk-in,35.98
29546,2581,2024-02-10,21:01,Saturday,Italiano Pizza,Pizza,Large,1,Phone,24.95
29547,2007,2024-09-11,20:38,Wednesday,Vegetarian Classic Pizza,Pizza,Medium,1,Online,19.99
29548,1626,2025-04-12,19:13,Saturday,Chicken Parmesan Pizza,Pizza,Large,3,Walk-in,74.84
29549,7808,2024-08-07,19:10,Wednesday,Chicken Parmesan Pizza,Pizza,Small,3,Online,56.13
29550,5887,2024-06-30,20:14,Sunday,Cheesy Pepperoni Pizza,Pizza,Large,1,Online,24.95
29551,2094,2025-12-12,22:31,Friday,BBQ Chicken Pizza,Pizza,Large,1,Phone,24.95
29552,7266,2024-09-22,18:13,Sunday,Cheesy Garlic Bread,Side,Standard,4,Phone,47.96
29553,3170,2024-10-30,20:22,Wednesday,Margherita Pizza,Pizza,Large,2,Phone,47.98
29554,6597,2025-09-01,19:45,Monday,BBQ Chicken Pizza,Pizza,Small,4,Phone,74.84
29555,3943,2025-04-03,13:29,Thursday,Cheesy Pepperoni Pizza,Pizza,Small,2,Walk-in,37.42
29556,6542,2024-10-26,20:27,Saturday,Italiano Pizza,Pizza,Large,2,Phone,49.9
29557,836,2024-12-22,19:51,Sunday,Meat Feast Pizza,Pizza,Large,3,Online,74.84
29558,6995,2024-08-05,18:22,Monday,Spicy Chicken Pizza,Pizza,Small,4,Walk-in,74.84
29559,6917,2025-08-25,19:59,Monday,Wings (8 pcs),Wings,Standard,3,Phone,68.94
29560,7586,2025-08-26,12:40,Tuesday,Cheesy Garlic Bread,Side,Standard,1,Phone,11.99
29561,4696,2025-01-26,20:21,Sunday,Cheesy Pepperoni Pizza,Pizza,Large,4,Walk-in,99.79
29562,3262,2025-02-19,20:22,Wednesday,Chicken Parmesan Pizza,Pizza,Small,1,Walk-in,18.71
29563,1378,2024-08-11,22:05,Sunday,Cheesy Garlic Bread,Side,Standard,3,Walk-in,35.97
29564,1204,2024-12-14,21:35,Saturday,Meat Feast Pizza,Pizza,Small,3,Phone,56.13
29565,2918,2025-06-01,20:23,Sunday,BBQ Chicken Pizza,Pizza,Small,1,Online,18.71
29566,2026,2024-12-08,18:56,Sunday,Pasta Carbonara,Pasta,Standard,3,Phone,59.97
29567,873,2025-08-17,12:06,Sunday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
29568,1833,2025-06-13,20:50,Friday,Garlic Bread,Side,Standard,2,Walk-in,17.98
29569,312,2024-02-29,20:43,Thursday,Prawns Paradise Pizza,Pizza,Medium,3,Phone,62.37
29570,7276,2025-10-09,20:45,Thursday,Vegetarian Classic Pizza,Pizza,Small,2,Online,35.98
29571,1067,2024-07-02,20:31,Tuesday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
29572,4080,2025-05-10,21:48,Saturday,Farmhouse Classic Pizza,Pizza,Small,2,Phone,37.42
29573,4271,2025-10-31,21:51,Friday,Vegetarian Classic Pizza,Pizza,Small,3,Phone,53.97
29574,786,2025-01-21,18:52,Tuesday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
29575,7182,2025-03-18,18:14,Tuesday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
29576,5012,2024-02-09,22:15,Friday,BBQ Chicken Pizza,Pizza,Small,4,Walk-in,74.84
29577,6662,2024-12-15,20:37,Sunday,Chicken Parmesan Pizza,Pizza,Small,2,Walk-in,37.42
29578,2880,2025-08-23,19:44,Saturday,Margherita Pizza,Pizza,Medium,4,Online,79.96
29579,5701,2025-05-02,19:02,Friday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
29580,3449,2024-09-29,18:53,Sunday,Farmhouse Classic Pizza,Pizza,Small,4,Walk-in,74.84
29581,36,2024-01-11,14:15,Thursday,Margherita Pizza,Pizza,Small,3,Phone,53.97
29582,3358,2025-08-08,18:11,Friday,Vegetarian Classic Pizza,Pizza,Small,3,Phone,53.97
29583,6371,2025-04-29,19:49,Tuesday,Caesar Salad,Salad,Standard,2,Phone,19.98
29584,467,2024-02-29,18:46,Thursday,Cheesy Garlic Bread,Side,Standard,2,Online,23.98
29585,3216,2025-07-19,20:24,Saturday,Vegetarian Classic Pizza,Pizza,Medium,4,Walk-in,79.96
29586,6012,2025-06-22,13:28,Sunday,Meat Feast Pizza,Pizza,Large,3,Online,74.84
29587,2995,2025-08-14,19:21,Thursday,BBQ Chicken Pizza,Pizza,Small,4,Walk-in,74.84
29588,44,2025-02-15,19:31,Saturday,Farmhouse Classic Pizza,Pizza,Small,2,Walk-in,37.42
29589,3341,2025-01-18,20:29,Saturday,Garlic Bread,Side,Standard,2,Phone,17.98
29590,7029,2024-03-22,12:12,Friday,Caesar Salad,Salad,Standard,3,Online,29.97
29591,2596,2024-08-06,20:25,Tuesday,Chicken Parmesan Pizza,Pizza,Large,3,Phone,74.84
29592,6134,2024-02-29,20:45,Thursday,Garlic Bread,Side,Standard,3,Online,26.97
29593,4850,2024-01-02,18:32,Tuesday,Margherita Pizza,Pizza,Large,4,Walk-in,95.95
29594,7269,2024-10-10,18:16,Thursday,Farmhouse Classic Pizza,Pizza,Small,3,Online,56.13
29595,1976,2025-11-27,20:49,Thursday,Chicken Parmesan Pizza,Pizza,Small,1,Online,18.71
29596,4187,2025-12-14,18:24,Sunday,Chicken Parmesan Pizza,Pizza,Large,2,Online,49.9
29597,2667,2025-08-18,18:02,Monday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
29598,2860,2024-04-20,21:37,Saturday,Wings (8 pcs),Wings,Standard,3,Phone,68.94
29599,3646,2024-05-12,21:25,Sunday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
29600,4825,2024-06-13,14:34,Thursday,Farmhouse Classic Pizza,Pizza,Small,1,Phone,18.71
29601,5627,2024-11-16,21:48,Saturday,Farmhouse Classic Pizza,Pizza,Medium,2,Phone,41.58
29602,1543,2024-10-19,21:04,Saturday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
29603,1738,2024-07-24,12:23,Wednesday,Prawns Paradise Pizza,Pizza,Small,4,Walk-in,74.84
29604,6960,2025-01-30,18:58,Thursday,Prawns Paradise Pizza,Pizza,Large,4,Phone,99.79
29605,3646,2024-09-14,21:16,Saturday,Wings (8 pcs),Wings,Standard,3,Walk-in,68.94
29606,129,2024-08-16,20:14,Friday,Garlic Bread,Side,Standard,3,Online,26.97
29607,4957,2024-10-16,20:21,Wednesday,Spicy Chicken Pizza,Pizza,Medium,3,Online,62.37
29608,6199,2024-06-05,19:48,Wednesday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
29609,7955,2024-05-06,19:25,Monday,Caesar Salad,Salad,Standard,3,Walk-in,29.97
29610,7464,2024-03-31,20:08,Sunday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
29611,4331,2025-04-28,21:25,Monday,Italiano Pizza,Pizza,Medium,4,Walk-in,83.16
29612,3315,2024-01-03,20:24,Wednesday,Farmhouse Classic Pizza,Pizza,Large,2,Online,49.9
29613,2794,2025-03-04,19:18,Tuesday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Online,20.79
29614,6955,2025-03-01,22:48,Saturday,Cheesy Pepperoni Pizza,Pizza,Large,4,Walk-in,99.79
29615,5364,2024-04-24,22:20,Wednesday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
29616,3814,2025-03-18,19:33,Tuesday,Garlic Bread,Side,Standard,3,Phone,26.97
29617,4449,2025-11-01,13:18,Saturday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
29618,3303,2024-03-16,22:25,Saturday,Spicy Chicken Pizza,Pizza,Medium,3,Online,62.37
29619,5182,2025-07-16,22:14,Wednesday,Prawns Paradise Pizza,Pizza,Large,1,Walk-in,24.95
29620,4102,2024-12-02,20:00,Monday,BBQ Chicken Pizza,Pizza,Medium,3,Walk-in,62.37
29621,7799,2024-10-13,22:43,Sunday,Farmhouse Classic Pizza,Pizza,Medium,3,Phone,62.37
29622,6899,2025-09-03,19:56,Wednesday,Italiano Pizza,Pizza,Small,2,Online,37.42
29623,488,2025-09-25,13:03,Thursday,Caesar Salad,Salad,Standard,4,Online,39.96
29624,6704,2024-12-26,18:55,Thursday,BBQ Chicken Pizza,Pizza,Large,2,Online,49.9
29625,5284,2024-04-02,20:28,Tuesday,Prawns Paradise Pizza,Pizza,Medium,2,Phone,41.58
29626,1129,2024-10-12,19:31,Saturday,Cheesy Garlic Bread,Side,Standard,3,Online,35.97
29627,3219,2025-06-29,20:19,Sunday,Chicken Parmesan Pizza,Pizza,Large,4,Online,99.79
29628,5456,2025-07-11,20:46,Friday,Meat Feast Pizza,Pizza,Medium,1,Walk-in,20.79
29629,4599,2025-08-16,12:58,Saturday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
29630,4141,2024-11-04,19:18,Monday,Prawns Paradise Pizza,Pizza,Small,2,Walk-in,37.42
29631,452,2025-02-13,18:41,Thursday,Wings (8 pcs),Wings,Standard,3,Phone,68.94
29632,1716,2024-04-08,19:16,Monday,Farmhouse Classic Pizza,Pizza,Small,2,Walk-in,37.42
29633,6530,2024-07-29,13:05,Monday,Garlic Bread,Side,Standard,1,Phone,8.99
29634,1463,2025-09-02,20:52,Tuesday,Chicken Parmesan Pizza,Pizza,Small,1,Phone,18.71
29635,6127,2024-03-01,19:48,Friday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
29636,3221,2025-10-18,13:28,Saturday,Cheesy Garlic Bread,Side,Standard,3,Online,35.97
29637,1283,2024-12-18,19:01,Wednesday,Prawns Paradise Pizza,Pizza,Large,3,Walk-in,74.84
29638,1490,2024-01-17,18:53,Wednesday,Vegetarian Classic Pizza,Pizza,Medium,2,Walk-in,39.98
29639,1688,2025-04-07,21:06,Monday,Pasta Carbonara,Pasta,Standard,4,Online,79.96
29640,1424,2025-05-10,18:48,Saturday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
29641,3178,2025-02-16,18:17,Sunday,Meat Feast Pizza,Pizza,Small,2,Phone,37.42
29642,5910,2024-11-06,21:38,Wednesday,Chicken Parmesan Pizza,Pizza,Medium,4,Walk-in,83.16
29643,3363,2024-09-25,22:49,Wednesday,Cheesy Pepperoni Pizza,Pizza,Small,1,Online,18.71
29644,2365,2025-03-21,21:46,Friday,Soft Drink 1.25L,Drink,Standard,4,Phone,31.96
29645,3561,2025-06-23,20:17,Monday,Farmhouse Classic Pizza,Pizza,Medium,1,Online,20.79
29646,5759,2025-06-27,21:58,Friday,Pasta Carbonara,Pasta,Standard,4,Online,79.96
29647,1305,2024-05-14,20:42,Tuesday,Spicy Chicken Pizza,Pizza,Large,2,Walk-in,49.9
29648,1355,2024-10-28,12:05,Monday,Margherita Pizza,Pizza,Small,1,Online,17.99
29649,6021,2024-04-10,22:37,Wednesday,Cheesy Garlic Bread,Side,Standard,3,Walk-in,35.97
29650,7127,2024-03-11,19:42,Monday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
29651,6128,2025-09-26,20:47,Friday,Spicy Chicken Pizza,Pizza,Medium,3,Online,62.37
29652,4574,2024-10-18,21:05,Friday,Spicy Chicken Pizza,Pizza,Medium,3,Walk-in,62.37
29653,337,2024-01-08,19:49,Monday,Garlic Bread,Side,Standard,3,Online,26.97
29654,694,2024-01-14,20:32,Sunday,Prawns Paradise Pizza,Pizza,Small,1,Phone,18.71
29655,2630,2024-03-10,20:35,Sunday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
29656,5100,2025-02-14,18:07,Friday,Prawns Paradise Pizza,Pizza,Medium,2,Phone,41.58
29657,357,2025-02-11,18:15,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,4,Online,99.79
29658,2545,2024-01-28,19:30,Sunday,Garlic Bread,Side,Standard,3,Online,26.97
29659,1003,2025-03-12,18:17,Wednesday,Farmhouse Classic Pizza,Pizza,Small,3,Online,56.13
29660,2731,2025-12-01,18:41,Monday,Margherita Pizza,Pizza,Medium,2,Online,39.98
29661,5599,2024-01-22,12:29,Monday,BBQ Chicken Pizza,Pizza,Small,1,Phone,18.71
29662,2329,2025-05-05,21:07,Monday,Cheesy Garlic Bread,Side,Standard,2,Phone,23.98
29663,1484,2024-09-09,18:22,Monday,Wings (8 pcs),Wings,Standard,2,Online,45.96
29664,1729,2025-11-15,20:43,Saturday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
29665,4383,2025-04-20,13:03,Sunday,Italiano Pizza,Pizza,Large,2,Online,49.9
29666,7671,2024-11-21,18:44,Thursday,Prawns Paradise Pizza,Pizza,Large,4,Online,99.79
29667,7983,2024-03-17,12:06,Sunday,Garlic Bread,Side,Standard,3,Walk-in,26.97
29668,5118,2025-09-03,20:09,Wednesday,Garlic Bread,Side,Standard,2,Online,17.98
29669,5134,2025-12-10,18:59,Wednesday,Prawns Paradise Pizza,Pizza,Large,3,Phone,74.84
29670,3590,2025-05-24,20:46,Saturday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
29671,5759,2025-07-26,18:21,Saturday,Italiano Pizza,Pizza,Medium,2,Phone,41.58
29672,6826,2025-09-12,20:25,Friday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
29673,6919,2025-03-25,19:56,Tuesday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
29674,4476,2024-09-22,20:34,Sunday,Prawns Paradise Pizza,Pizza,Large,4,Walk-in,99.79
29675,5171,2024-04-13,19:59,Saturday,Pasta Carbonara,Pasta,Standard,3,Online,59.97
29676,1243,2024-06-29,22:53,Saturday,Margherita Pizza,Pizza,Large,4,Phone,95.95
29677,2736,2024-08-25,18:58,Sunday,Vegetarian Classic Pizza,Pizza,Small,3,Phone,53.97
29678,3203,2024-02-24,18:57,Saturday,Spicy Chicken Pizza,Pizza,Medium,3,Online,62.37
29679,4765,2024-10-07,20:12,Monday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Online,20.79
29680,6786,2025-03-15,21:25,Saturday,Pasta Carbonara,Pasta,Standard,4,Walk-in,79.96
29681,6964,2024-07-14,22:39,Sunday,Margherita Pizza,Pizza,Small,1,Walk-in,17.99
29682,5838,2024-03-09,22:48,Saturday,Caesar Salad,Salad,Standard,2,Phone,19.98
29683,5833,2025-07-05,14:20,Saturday,Garlic Bread,Side,Standard,3,Online,26.97
29684,2936,2024-05-25,19:38,Saturday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
29685,6690,2025-08-16,18:18,Saturday,Vegetarian Classic Pizza,Pizza,Small,4,Online,71.96
29686,1942,2024-07-28,20:04,Sunday,Cheesy Garlic Bread,Side,Standard,2,Phone,23.98
29687,6139,2024-07-16,20:45,Tuesday,Italiano Pizza,Pizza,Large,4,Phone,99.79
29688,2268,2025-10-21,18:28,Tuesday,Meat Feast Pizza,Pizza,Small,4,Phone,74.84
29689,4246,2025-04-06,14:07,Sunday,Meat Feast Pizza,Pizza,Medium,3,Phone,62.37
29690,6068,2025-08-10,21:17,Sunday,Garlic Bread,Side,Standard,4,Phone,35.96
29691,59,2025-01-04,20:35,Saturday,Italiano Pizza,Pizza,Small,4,Online,74.84
29692,6875,2024-04-17,20:26,Wednesday,Vegetarian Classic Pizza,Pizza,Large,4,Walk-in,95.95
29693,4422,2025-12-09,21:16,Tuesday,Prawns Paradise Pizza,Pizza,Large,4,Online,99.79
29694,4982,2024-01-07,19:27,Sunday,Margherita Pizza,Pizza,Small,2,Online,35.98
29695,1838,2024-01-02,21:40,Tuesday,BBQ Chicken Pizza,Pizza,Large,2,Walk-in,49.9
29696,6247,2025-04-16,18:20,Wednesday,Spicy Chicken Pizza,Pizza,Medium,2,Phone,41.58
29697,4696,2024-02-13,21:08,Tuesday,Spicy Chicken Pizza,Pizza,Large,2,Walk-in,49.9
29698,6998,2025-08-07,21:31,Thursday,Prawns Paradise Pizza,Pizza,Large,1,Walk-in,24.95
29699,5970,2025-11-16,21:10,Sunday,Farmhouse Classic Pizza,Pizza,Medium,3,Walk-in,62.37
29700,7866,2025-09-15,14:04,Monday,Margherita Pizza,Pizza,Small,1,Online,17.99
29701,4284,2024-01-17,22:04,Wednesday,Italiano Pizza,Pizza,Medium,3,Online,62.37
29702,6212,2024-12-27,13:30,Friday,BBQ Chicken Pizza,Pizza,Large,3,Phone,74.84
29703,2726,2024-04-19,21:27,Friday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
29704,6434,2024-01-06,20:35,Saturday,Garlic Bread,Side,Standard,1,Walk-in,8.99
29705,4452,2024-11-25,14:13,Monday,Spicy Chicken Pizza,Pizza,Large,3,Walk-in,74.84
29706,4461,2025-07-20,22:43,Sunday,Cheesy Pepperoni Pizza,Pizza,Small,1,Online,18.71
29707,3059,2024-09-18,18:36,Wednesday,Wings (8 pcs),Wings,Standard,4,Online,91.92
29708,1969,2024-01-23,18:32,Tuesday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
29709,4327,2024-07-10,22:03,Wednesday,Cheesy Pepperoni Pizza,Pizza,Large,1,Phone,24.95
29710,2117,2025-07-28,14:33,Monday,Caesar Salad,Salad,Standard,4,Walk-in,39.96
29711,841,2024-12-03,13:47,Tuesday,Cheesy Garlic Bread,Side,Standard,4,Walk-in,47.96
29712,7786,2025-07-30,20:55,Wednesday,Margherita Pizza,Pizza,Small,2,Online,35.98
29713,6747,2025-05-27,21:28,Tuesday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
29714,3887,2025-09-17,20:10,Wednesday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
29715,6967,2025-05-22,22:28,Thursday,Vegetarian Classic Pizza,Pizza,Large,3,Walk-in,71.96
29716,1194,2024-08-19,20:43,Monday,Garlic Bread,Side,Standard,2,Online,17.98
