Customer_ID,Visit_Frequency,Avg_Order_Value,Last_Visit_Date,Preferred_Item,Preferred_Channel
4057,6,51.04500000000001,2025-03-22,Soft Drink 1.25L,Online
4058,7,48.11428571428571,2025-09-14,Chicken Parmesan Pizza,Phone
4059,9,62.01222222222222,2025-10-02,Wings (8 pcs),Online
4060,9,61.86555555555555,2025-12-08,BBQ Chicken Pizza,Online
4061,5,52.931999999999995,2025-07-07,Cheesy Garlic Bread,Walk-in
4062,1,71.96,2025-12-03,Vegetarian Classic Pizza,Online
4063,5,34.38,2025-10-29,Chicken Parmesan Pizza,Walk-in
4064,7,40.61714285714286,2025-06-22,Caesar Salad,Online
4065,3,61.75,2025-04-15,Italiano Pizza,Online
4066,5,37.1,2025-08-11,Cheesy Garlic Bread,Phone
4067,6,43.36166666666667,2025-08-13,Farmhouse Classic Pizza,Online
4068,6,38.29666666666667,2025-12-18,Chicken Parmesan Pizza,Phone
4069,4,49.5325,2025-12-24,Cheesy Garlic Bread,Phone
4070,3,33.84666666666667,2025-04-04,Italiano Pizza,Phone
4071,7,49.35142857142858,2025-08-04,Chicken Parmesan Pizza,Online
4072,9,48.74444444444444,2025-11-29,Prawns Paradise Pizza,Walk-in
4073,5,40.54600000000001,2025-10-04,Chicken Parmesan Pizza,Phone
4074,5,37.802,2025-12-16,Caesar Salad,Walk-in
4075,10,51.985,2025-09-15,Cheesy Pepperoni Pizza,Walk-in
4076,8,43.54,2025-11-16,Margherita Pizza,Walk-in
4077,4,57.4075,2025-11-30,Caesar Salad,Phone
4078,8,47.42625,2025-07-16,Garlic Bread,Phone
4079,5,56.322,2025-08-16,BBQ Chicken Pizza,Online
4080,10,45.956,2025-11-13,Cheesy Garlic Bread,Online
4081,6,49.848333333333336,2025-10-02,Cheesy Garlic Bread,Online
4082,7,42.57857142857143,2025-08-21,BBQ Chicken Pizza,Online
4083,4,54.567499999999995,2025-09-27,Farmhouse Classic Pizza,Online
4084,9,45.55444444444444,2025-07-07,Garlic Bread,Online
4085,4,35.08,2025-12-08,Cheesy Garlic Bread,Walk-in
4086,10,42.616,2025-11-02,Cheesy Pepperoni Pizza,Phone
4087,6,44.535,2025-11-29,Chicken Parmesan Pizza,Phone
4088,8,40.49625,2025-12-14,Pasta Carbonara,Phone
4089,4,56.372499999999995,2025-11-12,Italiano Pizza,Walk-in
4090,7,49.16428571428571,2025-12-01,Margherita Pizza,Online
4092,8,41.8425,2025-12-30,Garlic Bread,Online
4093,10,44.705,2025-08-25,Caesar Salad,Online
4094,6,56.175000000000004,2025-10-09,BBQ Chicken Pizza,Phone
4095,9,38.95222222222222,2025-11-08,Caesar Salad,Online
4096,7,55.46857142857142,2025-06-15,Farmhouse Classic Pizza,Walk-in
4097,8,38.28,2025-10-03,Cheesy Pepperoni Pizza,Phone
4098,4,64.645,2025-10-20,Cheesy Garlic Bread,Online
4099,9,55.75888888888889,2025-11-29,Vegetarian Classic Pizza,Phone
4100,7,50.394285714285715,2025-03-09,Chicken Parmesan Pizza,Online
4101,4,21.1775,2025-08-23,Soft Drink 1.25L,Online
4102,7,50.86142857142857,2025-05-19,BBQ Chicken Pizza,Phone
4103,3,65.83333333333333,2025-04-23,Cheesy Pepperoni Pizza,Walk-in
4104,3,37.17666666666667,2025-11-20,BBQ Chicken Pizza,Online
4105,9,46.98777777777778,2025-11-26,Soft Drink 1.25L,Walk-in
4106,9,41.32222222222222,2025-11-14,Pasta Carbonara,Online
4107,6,59.401666666666664,2025-11-01,BBQ Chicken Pizza,Online
4108,2,24.485,2025-07-09,Garlic Bread,Online
4109,9,55.434444444444445,2025-07-13,Spicy Chicken Pizza,Phone
4110,5,21.574,2025-12-10,Caesar Salad,Phone
4111,4,37.805,2025-08-14,Chicken Parmesan Pizza,Online
4112,3,45.73666666666667,2024-12-22,Chicken Parmesan Pizza,Walk-in
4113,12,45.88916666666666,2025-11-22,Cheesy Garlic Bread,Online
4114,8,40.43875,2025-12-23,Cheesy Pepperoni Pizza,Walk-in
4115,5,47.35,2025-10-02,Caesar Salad,Online
4116,13,49.318461538461534,2025-08-23,Soft Drink 1.25L,Walk-in
4117,6,48.68833333333333,2025-08-31,BBQ Chicken Pizza,Online
4118,2,60.769999999999996,2025-08-05,Pasta Carbonara,Online
4119,7,41.362857142857145,2025-10-13,Farmhouse Classic Pizza,Online
4120,4,30.2075,2025-11-05,Cheesy Garlic Bread,Online
4121,6,47.94833333333333,2025-09-14,Cheesy Garlic Bread,Online
4122,6,56.711666666666666,2025-07-03,BBQ Chicken Pizza,Online
4123,9,47.05111111111111,2025-12-06,Farmhouse Classic Pizza,Online
4124,5,47.08,2025-02-18,Cheesy Garlic Bread,Phone
4125,9,50.14,2025-08-27,Cheesy Garlic Bread,Online
4126,11,49.79636363636364,2025-12-03,Cheesy Garlic Bread,Online
4127,2,70.685,2025-11-17,Italiano Pizza,Online
4128,11,54.59,2025-11-18,BBQ Chicken Pizza,Walk-in
4129,4,41.81999999999999,2025-10-18,BBQ Chicken Pizza,Phone
4130,7,26.957142857142856,2025-12-21,Pasta Carbonara,Walk-in
4131,8,33.339999999999996,2025-07-16,Wings (8 pcs),Phone
4132,8,48.51625,2025-12-08,Cheesy Garlic Bread,Online
4133,9,32.45777777777778,2025-05-31,Farmhouse Classic Pizza,Walk-in
4134,10,46.104,2025-12-24,Meat Feast Pizza,Walk-in
4135,3,31.626666666666665,2025-08-16,BBQ Chicken Pizza,Phone
4136,8,55.99875,2025-07-11,Margherita Pizza,Online
4137,6,55.195,2025-12-01,Chicken Parmesan Pizza,Online
4138,9,38.77333333333333,2025-12-29,BBQ Chicken Pizza,Online
4139,5,56.95,2025-04-13,Cheesy Garlic Bread,Online
4140,5,52.00599999999999,2025-07-26,Cheesy Pepperoni Pizza,Online
4141,8,57.425,2025-10-17,Vegetarian Classic Pizza,Phone
4142,9,27.906666666666666,2025-09-28,Caesar Salad,Phone
4143,8,50.838750000000005,2025-12-05,Margherita Pizza,Phone
4144,7,45.4,2025-09-17,Vegetarian Classic Pizza,Online
4145,6,33.056666666666665,2025-09-12,Cheesy Garlic Bread,Phone
4146,5,26.368000000000002,2025-10-20,BBQ Chicken Pizza,Phone
4147,4,30.4575,2025-11-14,Garlic Bread,Phone
4148,7,60.925714285714285,2025-07-07,Prawns Paradise Pizza,Walk-in
4149,8,40.75625,2025-05-10,BBQ Chicken Pizza,Phone
4150,3,64.02,2025-07-14,Meat Feast Pizza,Online
4151,4,51.665,2025-11-01,BBQ Chicken Pizza,Phone
4152,1,45.96,2025-10-04,Wings (8 pcs),Phone
4153,8,48.23625,2025-10-11,Margherita Pizza,Walk-in
4154,5,44.924,2025-09-09,Cheesy Pepperoni Pizza,Online
4155,8,40.9175,2025-06-12,Cheesy Garlic Bread,Online
4156,4,44.972500000000004,2025-06-04,Soft Drink 1.25L,Phone
4157,8,38.64875,2025-12-03,Prawns Paradise Pizza,Phone
4158,7,34.808571428571426,2025-11-07,Garlic Bread,Online
4159,8,34.16,2025-07-29,Meat Feast Pizza,Walk-in
4160,5,58.488,2025-10-04,Spicy Chicken Pizza,Walk-in
4161,5,42.444,2025-11-10,Chicken Parmesan Pizza,Walk-in
4162,10,58.093999999999994,2025-06-18,BBQ Chicken Pizza,Walk-in
4163,5,43.602,2025-12-12,Caesar Salad,Phone
4164,8,45.22625,2025-07-28,Caesar Salad,Walk-in
4165,5,31.15,2025-12-08,BBQ Chicken Pizza,Walk-in
4166,3,41.97,2025-10-26,Caesar Salad,Walk-in
4167,7,46.887142857142855,2025-12-18,Garlic Bread,Phone
4168,10,37.338,2025-09-24,Spicy Chicken Pizza,Online
4169,1,99.79,2025-08-28,Spicy Chicken Pizza,Walk-in
4170,9,53.32222222222222,2025-10-21,Cheesy Pepperoni Pizza,Online
4171,10,51.909000000000006,2025-09-16,Garlic Bread,Walk-in
4172,2,50.57,2025-07-25,Garlic Bread,Phone
4173,5,59.158,2025-11-18,Pasta Carbonara,Phone
4174,3,51.24666666666667,2025-12-13,Italiano Pizza,Phone
4175,6,48.98499999999999,2025-07-13,Prawns Paradise Pizza,Walk-in
4176,8,51.8375,2025-11-09,Pasta Carbonara,Phone
4177,8,42.80875,2025-11-21,Garlic Bread,Online
4178,7,41.78142857142857,2025-12-09,Chicken Parmesan Pizza,Phone
4179,8,55.8375,2025-12-06,Chicken Parmesan Pizza,Walk-in
4180,7,53.66285714285714,2025-12-25,Italiano Pizza,Walk-in
4181,7,63.325714285714284,2025-05-26,BBQ Chicken Pizza,Phone
4182,12,43.663333333333334,2025-10-13,Cheesy Garlic Bread,Walk-in
4183,5,49.980000000000004,2025-06-14,Prawns Paradise Pizza,Online
4184,5,58.846000000000004,2025-12-07,Italiano Pizza,Walk-in
4185,4,64.9525,2025-12-15,Farmhouse Classic Pizza,Phone
4186,7,51.50285714285714,2025-11-22,Caesar Salad,Walk-in
4187,10,40.305,2025-12-14,Chicken Parmesan Pizza,Online
4188,4,48.9675,2025-06-02,Chicken Parmesan Pizza,Walk-in
4189,4,78.6,2025-10-04,Italiano Pizza,Walk-in
4190,4,52.272499999999994,2025-12-03,Vegetarian Classic Pizza,Phone
4191,7,38.69428571428572,2025-12-08,Caesar Salad,Phone
4192,5,42.69799999999999,2025-02-14,Pasta Carbonara,Online
4193,1,62.37,2024-07-10,Farmhouse Classic Pizza,Phone
4194,9,40.47666666666667,2025-10-19,Italiano Pizza,Online
4195,4,47.08,2025-12-21,Caesar Salad,Online
4196,5,39.025999999999996,2025-07-07,Margherita Pizza,Phone
4197,7,45.30714285714286,2025-06-05,Margherita Pizza,Online
4198,4,79.76,2025-06-23,Chicken Parmesan Pizza,Online
4199,5,41.513999999999996,2025-12-03,BBQ Chicken Pizza,Phone
4200,11,44.18272727272727,2025-07-13,Soft Drink 1.25L,Phone
4201,7,48.48571428571428,2025-09-04,Cheesy Garlic Bread,Online
4202,7,44.43,2025-11-07,Caesar Salad,Phone
4203,9,40.58111111111111,2025-10-13,Cheesy Pepperoni Pizza,Phone
4204,6,50.775,2025-08-27,Italiano Pizza,Walk-in
4205,9,55.93555555555556,2025-12-13,Cheesy Pepperoni Pizza,Online
4206,4,44.44,2025-02-08,BBQ Chicken Pizza,Online
4207,5,55.364,2025-07-08,Farmhouse Classic Pizza,Walk-in
4208,3,35.32333333333333,2025-10-31,Chicken Parmesan Pizza,Phone
4209,9,52.867777777777775,2025-10-14,Caesar Salad,Walk-in
4210,8,43.085,2025-09-18,BBQ Chicken Pizza,Walk-in
4211,2,61.17,2025-11-04,BBQ Chicken Pizza,Online
4212,10,50.435,2025-02-02,BBQ Chicken Pizza,Walk-in
4213,7,41.779999999999994,2025-12-31,Caesar Salad,Phone
4214,7,44.48571428571428,2025-10-13,Pasta Carbonara,Phone
4215,8,39.011250000000004,2025-12-30,Soft Drink 1.25L,Online
4216,9,46.30111111111111,2025-05-15,Caesar Salad,Phone
4217,6,46.278333333333336,2025-12-18,Cheesy Garlic Bread,Online
4218,5,29.75,2025-12-30,Soft Drink 1.25L,Walk-in
4219,7,54.04571428571428,2025-08-19,Cheesy Garlic Bread,Walk-in
4220,6,55.083333333333336,2025-11-02,Italiano Pizza,Phone
4221,11,43.88999999999999,2025-10-11,Spicy Chicken Pizza,Online
4222,9,42.25666666666667,2025-12-05,BBQ Chicken Pizza,Online
4223,6,48.59166666666667,2025-10-30,Farmhouse Classic Pizza,Online
4224,6,29.583333333333332,2025-08-11,Cheesy Garlic Bread,Phone
4225,7,48.107142857142854,2025-05-05,Garlic Bread,Online
4226,2,18.985,2025-10-25,Garlic Bread,Online
4227,12,48.7075,2025-12-16,Margherita Pizza,Online
4228,4,33.4725,2025-10-09,Caesar Salad,Walk-in
4229,6,56.415,2025-10-19,Caesar Salad,Online
4230,3,48.026666666666664,2025-12-20,Cheesy Garlic Bread,Phone
4231,4,47.325,2025-07-29,Cheesy Pepperoni Pizza,Walk-in
4232,2,47.815,2025-04-14,Cheesy Pepperoni Pizza,Phone
4233,9,44.156666666666666,2025-08-30,Garlic Bread,Walk-in
4234,2,55.400000000000006,2025-08-12,Cheesy Pepperoni Pizza,Phone
4235,6,45.065,2025-10-21,Cheesy Garlic Bread,Phone
4236,3,60.29,2024-12-16,Prawns Paradise Pizza,Online
4237,5,69.9,2025-11-24,Wings (8 pcs),Walk-in
4238,6,49.171666666666674,2025-12-30,Cheesy Pepperoni Pizza,Phone
4239,8,48.40375,2025-12-13,Chicken Parmesan Pizza,Walk-in
4240,8,62.58,2025-12-16,Vegetarian Classic Pizza,Online
4241,6,50.916666666666664,2025-12-17,Margherita Pizza,Online
4242,11,38.25272727272728,2025-09-27,Caesar Salad,Walk-in
4243,9,56.034444444444446,2025-11-13,Caesar Salad,Phone
4244,8,51.26,2025-11-27,Caesar Salad,Online
4245,9,40.397777777777776,2025-11-29,Cheesy Garlic Bread,Walk-in
4246,3,40.92333333333334,2025-04-06,BBQ Chicken Pizza,Phone
4247,4,42.695,2025-11-17,Vegetarian Classic Pizza,Walk-in
4248,5,46.504,2024-10-06,Cheesy Pepperoni Pizza,Online
4249,6,56.62833333333333,2025-10-29,Garlic Bread,Phone
4250,5,52.734,2025-08-27,BBQ Chicken Pizza,Online
4251,8,62.095,2025-06-09,Vegetarian Classic Pizza,Online
4252,7,49.07,2025-12-17,BBQ Chicken Pizza,Online
4253,8,49.432500000000005,2025-11-18,Italiano Pizza,Phone
4254,4,27.475,2025-02-18,Garlic Bread,Walk-in
4255,6,44.379999999999995,2025-06-25,BBQ Chicken Pizza,Online
4256,10,51.222,2025-12-16,Farmhouse Classic Pizza,Phone
4257,5,31.71,2025-12-15,Caesar Salad,Phone
4258,4,30.32,2025-09-03,Caesar Salad,Phone
4259,3,71.53,2025-09-05,Caesar Salad,Online
4260,1,74.84,2025-06-01,BBQ Chicken Pizza,Walk-in
4261,6,40.13333333333333,2025-07-09,Prawns Paradise Pizza,Walk-in
4262,6,33.74,2025-09-19,Soft Drink 1.25L,Phone
4263,9,33.68222222222222,2025-08-02,BBQ Chicken Pizza,Phone
4264,4,74.36,2025-09-16,Cheesy Garlic Bread,Phone
4265,5,44.812,2025-04-19,Cheesy Pepperoni Pizza,Online
4266,8,50.67,2025-11-08,Caesar Salad,Online
4267,14,57.917857142857144,2025-09-24,Farmhouse Classic Pizza,Walk-in
4268,4,43.715,2025-10-09,Farmhouse Classic Pizza,Phone
4269,6,50.580000000000005,2025-08-31,Caesar Salad,Phone
4270,5,45.876,2025-09-10,BBQ Chicken Pizza,Online
4271,8,62.21875,2025-10-31,Pasta Carbonara,Phone
4272,4,37.22,2025-07-24,Caesar Salad,Phone
4273,5,48.483999999999995,2024-11-06,Italiano Pizza,Phone
4274,9,45.123333333333335,2025-11-27,Cheesy Garlic Bread,Online
4275,11,50.91363636363636,2025-09-25,Margherita Pizza,Online
4276,8,69.2,2025-12-31,Caesar Salad,Online
4277,8,46.6575,2025-05-26,Meat Feast Pizza,Online
4278,7,40.88142857142857,2025-11-14,Garlic Bread,Online
4279,6,40.56166666666667,2025-10-12,BBQ Chicken Pizza,Walk-in
4280,3,28.573333333333334,2025-08-05,Chicken Parmesan Pizza,Online
4281,7,51.901428571428575,2025-11-21,Cheesy Garlic Bread,Walk-in
4282,5,28.558,2025-08-10,Garlic Bread,Walk-in
4283,8,38.056250000000006,2025-09-20,Soft Drink 1.25L,Walk-in
4284,9,35.68888888888889,2025-09-14,Soft Drink 1.25L,Online
4285,13,42.06384615384616,2025-11-29,Chicken Parmesan Pizza,Online
4286,6,63.35166666666667,2025-08-13,Wings (8 pcs),Online
4287,9,51.016666666666666,2025-12-08,Meat Feast Pizza,Online
4288,7,46.55571428571428,2025-12-13,Cheesy Garlic Bread,Walk-in
4289,7,34.644285714285715,2025-12-09,Caesar Salad,Phone
4290,5,30.077999999999996,2025-12-28,BBQ Chicken Pizza,Walk-in
4291,9,52.88333333333333,2025-11-11,Cheesy Pepperoni Pizza,Online
4292,8,56.7925,2025-12-20,Cheesy Pepperoni Pizza,Walk-in
4293,8,49.105000000000004,2025-11-27,BBQ Chicken Pizza,Phone
4294,2,79.0,2025-09-08,Chicken Parmesan Pizza,Online
4295,9,43.84888888888889,2025-11-03,Farmhouse Classic Pizza,Online
4296,4,33.335,2025-03-04,Chicken Parmesan Pizza,Walk-in
4297,4,66.405,2025-04-19,BBQ Chicken Pizza,Online
4298,7,60.88428571428572,2025-12-09,Meat Feast Pizza,Online
4299,5,45.798,2025-11-28,Cheesy Garlic Bread,Phone
4300,7,35.392857142857146,2025-09-24,Caesar Salad,Walk-in
4301,6,45.36666666666667,2025-09-29,Cheesy Pepperoni Pizza,Online
4302,7,65.2,2025-11-25,BBQ Chicken Pizza,Phone
4303,9,60.645555555555546,2025-10-27,Meat Feast Pizza,Online
4304,7,57.37571428571429,2025-08-19,Meat Feast Pizza,Online
4305,1,39.98,2024-08-20,Vegetarian Classic Pizza,Walk-in
4306,11,37.86454545454546,2025-10-22,Caesar Salad,Phone
4307,4,36.8075,2025-12-25,Cheesy Pepperoni Pizza,Walk-in
4308,9,51.90222222222222,2025-06-01,Farmhouse Classic Pizza,Phone
4309,8,47.405,2025-05-08,Vegetarian Classic Pizza,Phone
4310,9,51.72222222222222,2025-08-04,Cheesy Pepperoni Pizza,Online
4311,7,50.06142857142857,2025-12-14,Cheesy Garlic Bread,Online
4312,10,40.352999999999994,2025-10-22,Pasta Carbonara,Online
4313,4,41.379999999999995,2025-09-26,Chicken Parmesan Pizza,Online
4314,7,38.86,2025-11-27,Italiano Pizza,Phone
4315,5,36.245999999999995,2025-12-01,Caesar Salad,Online
4316,6,39.498333333333335,2025-04-22,Caesar Salad,Online
4317,4,24.77,2025-12-20,BBQ Chicken Pizza,Phone
4318,6,69.11666666666666,2025-12-06,Wings (8 pcs),Phone
4319,8,42.33,2025-10-10,Cheesy Pepperoni Pizza,Phone
4320,5,77.82000000000001,2025-10-26,Prawns Paradise Pizza,Online
4321,5,61.95,2025-06-10,Vegetarian Classic Pizza,Phone
4322,8,33.01,2025-04-06,Meat Feast Pizza,Walk-in
4323,2,61.400000000000006,2025-01-04,Cheesy Garlic Bread,Phone
4324,8,35.905,2025-12-01,Soft Drink 1.25L,Walk-in
4325,8,56.23625,2025-12-24,BBQ Chicken Pizza,Walk-in
4326,7,50.220000000000006,2025-11-21,Cheesy Pepperoni Pizza,Phone
4327,9,45.266666666666666,2025-12-05,Italiano Pizza,Walk-in
4328,5,51.32000000000001,2024-11-27,Chicken Parmesan Pizza,Phone
4329,4,44.8175,2025-02-19,Farmhouse Classic Pizza,Walk-in
4330,5,48.112,2025-09-05,Cheesy Pepperoni Pizza,Phone
4331,11,42.61818181818182,2025-12-31,Caesar Salad,Walk-in
4332,9,52.593333333333334,2025-09-12,Chicken Parmesan Pizza,Phone
4333,4,52.4125,2025-12-11,BBQ Chicken Pizza,Phone
4334,7,38.40428571428571,2025-04-18,Margherita Pizza,Online
4335,9,45.79333333333334,2025-08-05,Cheesy Garlic Bread,Phone
4336,4,58.925,2025-04-02,Wings (8 pcs),Walk-in
4337,6,68.97666666666667,2025-12-09,Cheesy Garlic Bread,Online
4338,2,41.974999999999994,2025-08-15,Cheesy Garlic Bread,Phone
4339,4,49.4925,2024-12-24,BBQ Chicken Pizza,Online
4340,7,48.410000000000004,2025-09-08,Meat Feast Pizza,Phone
4341,7,39.85142857142857,2025-08-22,Caesar Salad,Online
4342,4,44.4725,2025-05-22,Margherita Pizza,Phone
4343,5,51.077999999999996,2025-07-14,Chicken Parmesan Pizza,Online
4344,3,47.81666666666666,2025-11-24,BBQ Chicken Pizza,Walk-in
4345,6,63.085,2025-12-03,Cheesy Pepperoni Pizza,Walk-in
4346,7,64.90142857142857,2025-11-01,Cheesy Garlic Bread,Phone
4347,5,65.11,2025-11-24,Caesar Salad,Online
4348,6,48.02666666666667,2025-08-20,Cheesy Garlic Bread,Online
4349,8,61.74875,2025-10-31,Farmhouse Classic Pizza,Online
4350,6,40.281666666666666,2025-10-19,Vegetarian Classic Pizza,Walk-in
4351,8,32.37625,2025-07-06,Garlic Bread,Phone
4352,7,52.35142857142857,2025-11-23,Chicken Parmesan Pizza,Online
4353,6,55.788333333333334,2025-03-24,Meat Feast Pizza,Phone
4354,13,46.61615384615384,2025-12-12,Vegetarian Classic Pizza,Walk-in
4355,4,39.5,2025-11-18,Prawns Paradise Pizza,Online
4356,4,55.150000000000006,2025-12-10,BBQ Chicken Pizza,Walk-in
4357,4,28.6725,2025-10-09,Chicken Parmesan Pizza,Online
4358,4,48.05,2025-04-08,BBQ Chicken Pizza,Online
4359,3,35.97,2025-05-23,Soft Drink 1.25L,Phone
4360,12,46.66,2025-12-24,Cheesy Garlic Bread,Walk-in
4361,9,41.07555555555555,2025-03-11,Spicy Chicken Pizza,Phone
4362,5,52.638,2024-10-23,Cheesy Garlic Bread,Online
4363,3,47.63666666666666,2025-07-04,Margherita Pizza,Phone
4364,3,41.31333333333333,2025-11-15,BBQ Chicken Pizza,Online
4365,3,71.63666666666667,2025-12-30,Meat Feast Pizza,Phone
4366,3,51.31666666666667,2024-12-28,Farmhouse Classic Pizza,Online
4367,9,57.89444444444444,2025-10-18,Caesar Salad,Online
4368,5,46.184000000000005,2025-10-26,Italiano Pizza,Phone
4369,7,47.49142857142857,2025-11-09,Cheesy Garlic Bread,Online
4370,2,76.05,2025-12-12,Farmhouse Classic Pizza,Online
4371,10,44.757999999999996,2025-11-10,Meat Feast Pizza,Phone
4372,4,36.33,2025-11-07,Meat Feast Pizza,Online
4373,4,66.0625,2025-06-30,Chicken Parmesan Pizza,Online
4374,4,60.81,2025-07-06,Spicy Chicken Pizza,Phone
4375,2,46.775000000000006,2025-07-12,Italiano Pizza,Online
4376,8,49.83375,2025-11-30,Italiano Pizza,Online
4377,4,44.370000000000005,2025-11-29,Cheesy Garlic Bread,Walk-in
4378,6,48.07333333333333,2025-12-25,Prawns Paradise Pizza,Walk-in
4379,4,65.5275,2024-08-16,Italiano Pizza,Online
4380,10,40.973,2025-12-26,Caesar Salad,Online
4381,2,67.405,2024-11-26,BBQ Chicken Pizza,Online
4382,4,23.975,2025-12-25,Soft Drink 1.25L,Online
4383,9,47.14666666666667,2025-11-26,Italiano Pizza,Online
4384,7,44.63714285714286,2025-12-21,Garlic Bread,Phone
4385,5,47.208000000000006,2025-09-27,Cheesy Pepperoni Pizza,Online
4386,2,87.315,2025-04-05,Cheesy Pepperoni Pizza,Walk-in
4387,6,50.13333333333333,2025-06-07,BBQ Chicken Pizza,Online
4388,7,39.77571428571429,2025-11-09,Farmhouse Classic Pizza,Phone
4389,1,79.96,2024-02-07,Pasta Carbonara,Phone
4390,6,58.916666666666664,2025-07-18,BBQ Chicken Pizza,Online
4391,5,47.077999999999996,2025-12-04,Caesar Salad,Phone
4392,5,31.564,2025-06-09,Cheesy Garlic Bread,Walk-in
4393,7,44.33857142857143,2025-08-25,Meat Feast Pizza,Online
4394,7,33.73428571428571,2025-12-08,Spicy Chicken Pizza,Phone
4395,6,38.72833333333333,2025-12-12,Soft Drink 1.25L,Phone
4396,7,48.97571428571429,2025-11-10,Farmhouse Classic Pizza,Walk-in
4397,6,53.51166666666668,2025-08-12,Caesar Salad,Phone
4398,3,42.96666666666667,2025-11-15,Farmhouse Classic Pizza,Walk-in
4399,5,61.58200000000001,2025-05-16,Prawns Paradise Pizza,Online
4400,8,51.8325,2025-09-29,Cheesy Garlic Bread,Walk-in
4401,8,43.455,2025-12-02,Meat Feast Pizza,Online
4402,7,22.55142857142857,2025-05-31,Garlic Bread,Walk-in
4403,5,52.464,2025-05-02,Chicken Parmesan Pizza,Phone
4404,6,36.74333333333333,2025-10-23,Pasta Carbonara,Online
4405,5,46.275999999999996,2024-12-18,Prawns Paradise Pizza,Phone
4406,7,61.24571428571428,2025-11-29,Caesar Salad,Walk-in
4407,7,41.62285714285714,2025-12-04,Spicy Chicken Pizza,Online
4408,5,60.001999999999995,2025-11-23,BBQ Chicken Pizza,Online
4409,5,37.251999999999995,2025-04-08,BBQ Chicken Pizza,Phone
4410,7,48.22571428571428,2025-10-04,Pasta Carbonara,Online
4411,5,28.016,2025-04-18,BBQ Chicken Pizza,Walk-in
4412,3,35.11333333333334,2025-11-17,Garlic Bread,Walk-in
4413,7,30.814285714285713,2025-11-14,Caesar Salad,Phone
4414,5,35.464,2025-10-09,Caesar Salad,Online
4415,6,40.615,2025-05-16,Soft Drink 1.25L,Online
4416,8,38.2575,2025-10-14,Caesar Salad,Phone
4417,5,52.866,2025-11-18,Margherita Pizza,Online
4418,3,19.916666666666668,2024-11-04,Caesar Salad,Online
4419,8,39.31125,2025-11-09,Margherita Pizza,Walk-in
4420,4,50.31,2025-11-16,Wings (8 pcs),Phone
4421,9,48.87222222222223,2025-12-19,Meat Feast Pizza,Phone
4422,6,71.99166666666666,2025-12-29,BBQ Chicken Pizza,Online
4423,11,43.625454545454545,2025-10-06,Cheesy Pepperoni Pizza,Online
4424,5,46.971999999999994,2025-08-06,BBQ Chicken Pizza,Online
4425,5,22.160000000000004,2025-07-06,Chicken Parmesan Pizza,Walk-in
4426,4,51.65,2025-09-02,Meat Feast Pizza,Phone
4427,7,41.864285714285714,2025-11-16,Wings (8 pcs),Phone
4428,9,39.91111111111112,2025-10-05,Caesar Salad,Online
4429,5,32.57,2025-08-20,Garlic Bread,Online
4430,8,41.38625,2025-09-09,Margherita Pizza,Online
4431,8,45.02125,2025-12-30,Italiano Pizza,Walk-in
4432,8,46.54375,2025-10-04,Cheesy Garlic Bread,Online
4433,9,39.25888888888889,2025-12-15,Farmhouse Classic Pizza,Online
4434,11,39.09,2025-11-08,BBQ Chicken Pizza,Online
4435,6,56.77,2025-10-03,Meat Feast Pizza,Phone
4436,11,44.51272727272727,2025-12-18,Chicken Parmesan Pizza,Phone
4437,4,44.32,2025-11-24,Farmhouse Classic Pizza,Online
4438,7,35.245714285714286,2025-12-03,Vegetarian Classic Pizza,Online
4439,6,55.55500000000001,2025-12-23,Wings (8 pcs),Phone
4440,4,35.714999999999996,2025-06-13,Caesar Salad,Walk-in
4441,1,19.99,2025-10-30,Vegetarian Classic Pizza,Online
4442,8,40.5675,2025-10-03,BBQ Chicken Pizza,Phone
4443,7,30.47142857142857,2025-10-18,Prawns Paradise Pizza,Online
